route_number,location,stop_id,lat,lng
49,Western & Fulton,18299,41.886352,-87.686645
126,Jackson + Hamlin,25,41.87714,-87.720832
126,Jackson + Homan,14979,41.87726,-87.710563
126,Jackson + Hoyne,41,41.877467,-87.678457
126,Jackson + Karlov,22,41.877045,-87.727698
126,Jackson + Kedzie,30,41.877347,-87.705588
126,Jackson + Keeler,21,41.877045,-87.730145
126,Jackson + Kenton,16,41.876878,-87.740683
126,Jackson + Kilbourn,18,41.876925,-87.737488
126,Jackson + Kildare,20,41.877005,-87.732547
126,Jackson + Kilpatrick,15,41.876878,-87.742273
126,Jackson + Kolmar,17,41.876902,-87.739237
126,Jackson + Kostner,19,41.87695,-87.734993
126,Jackson + Laflin,56,41.877673,-87.66396
126,Jackson + Laramie,9,41.876672,-87.75456
126,Jackson + Lavergne,12,41.876752,-87.748853
126,Jackson + Leamington,10,41.876703,-87.753082
126,Jackson + Leavitt,40,41.877657,-87.681
126,Jackson + Lockwood,8,41.876655,-87.757198
126,Jackson + Loomis,57,41.877657,-87.661528
126,Jackson + Lotus,6,41.876577,-87.761395
126,Jackson + Mayfield (Extended),2,41.87714,-87.771058
126,Jackson + Menard,3,41.877053,-87.77001
126,Jackson + Morgan,61,41.877848,-87.651483
126,Jackson + Oakley,39,41.877617,-87.683448
126,Jackson + Peoria,63,41.877887,-87.649577
126,Jackson + Pulaski,23,41.8771,-87.725218
126,Jackson + Racine,59,41.87776,-87.657317
126,Jackson + Riverside,14461,41.87802089,-87.63889689
126,Jackson + Sacramento,32,41.87741,-87.700613
126,Jackson + Spaulding,29,41.877283,-87.708052
126,Jackson + Springfield,24,41.877132,-87.722675
126,Jackson + St. Louis,27,41.877268,-87.713138
126,Jackson + State,71,41.878159,-87.627914
126,Jackson + Throop,16051,41.87772,-87.659702
126,Jackson + Wabash (Garland),72,41.878241,-87.625315
126,Jackson + Washtenaw,18118,41.877425,-87.693922
126,Jackson + Western,38,41.877585,-87.685783
126,Malcolm X College,52,41.877602,-87.674912
126,Michigan + Betw. Van Buren & Congres,73,41.876492,-87.624313
126,Adams + Canal,12713,41.8793285,-87.63941925
126,Adams + Clark,17046,41.8794595,-87.631003
126,Adams + Halsted,18381,41.879225,-87.647119
126,Adams + Jefferson,18362,41.879283,-87.642407
126,Adams + S. Wacker,1108,41.8793342,-87.636197
126,Adams + State,4732,41.87949583,-87.62813583
126,Adams + Wabash,77,41.8795734,-87.6259208
126,Adams + Wells,80,41.8793624,-87.634116
126,Central Park + Jackson,128,41.876942,-87.71584
126,Congress + 3700 West,233,41.874533,-87.718273
126,Congress + Central Park,15138,41.87455,-87.716143
126,Congress + Independence,234,41.874533,-87.71956
126,Congress + Michigan,4725,41.8758715,-87.623984
126,Congress Plaza + Michigan,74,41.87484586,-87.62351886
126,Damen Blue Line (Forest Pk Branch),15869,41.875658,-87.676395
126,Harrison + Ashland,18334,41.874269,-87.667008
126,Harrison + Damen,108,41.874105,-87.6762
126,Harrison + Ogden,107,41.874232,-87.674452
126,Harrison + Paulina,103,41.87416,-87.669365
126,Harrison + Wood,17075,41.874311,-87.67159
126,Jackson + 4900 West,141,41.876847,-87.747567
126,Jackson + 5056 West,143,41.87679,-87.751572
126,Jackson + 5400 West,147,41.876672,-87.759535
126,Jackson + 5700 West,150,41.877203,-87.767912
126,Jackson + Albany,123,41.877307,-87.703872
126,Jackson + Austin,1,41.87637,-87.773998
126,Jackson + California,120,41.877307,-87.696482
126,Jackson + Campbell,4723,41.877472,-87.689102
126,Jackson + Central,149,41.876648,-87.764558
126,Jackson + Cicero,140,41.876878,-87.745643
126,Jackson + Damen,4717,41.877323,-87.676835
126,Jackson + Francisco,18117,41.877464,-87.698446
126,Jackson + Hamlin,129,41.877203,-87.72107
126,Jackson + Homan,126,41.877268,-87.711168
126,Jackson + Hoyne,4718,41.877268,-87.678488
126,Jackson + Karlov,132,41.87714,-87.728397
126,Jackson + Kedzie,124,41.877307,-87.706463
126,Jackson + Keeler,133,41.8771,-87.73075
126,Jackson + Kenton,138,41.87699,-87.740763
126,Jackson + Kilbourn,136,41.877022,-87.73814
126,Jackson + Kildare,134,41.877077,-87.733277
126,Jackson + Kilpatrick,139,41.876942,-87.742988
126,Jackson + Kolmar,137,41.87699,-87.739683
126,Jackson + Kostner,135,41.877068,-87.735677
126,Jackson + Laramie,145,41.87679,-87.75537
126,Jackson + Lavergne,142,41.876815,-87.749617
126,Jackson + Leamington,144,41.876798,-87.753845
126,Jackson + Leavitt,16078,41.877648,-87.681715
126,Jackson + Lockwood,146,41.876712,-87.757962
126,Jackson + Lotus,148,41.876655,-87.762078
126,Jackson + Mayfield,152,41.877268,-87.771377
126,Jackson + Menard,151,41.877172,-87.770137
126,Jackson + Oakley,16079,41.877567,-87.684112
126,Jackson + Pulaski,131,41.877165,-87.725902
126,Jackson + Rockwell,118,41.877457,-87.69091
126,Jackson + Sacramento,122,41.877283,-87.701472
126,Jackson + Spaulding,18119,41.877311,-87.70838
126,Jackson + Springfield,130,41.877188,-87.723487
126,Jackson + St. Louis,127,41.877268,-87.71379
126,Jackson + Washtenaw,119,41.877384,-87.694092
126,Jackson + Western,15860,41.877593,-87.686658
126,Kedzie & Adams,3038,41.878475,-87.706113
126,Malcolm X College,100,41.876283,-87.673633
126,Michigan + Van Buren,75,41.876521,-87.6240975
126,Peoria + Van Buren,18380,41.876793,-87.649585
126,Van Buren & Ashland,97,41.876396,-87.666397
126,Van Buren & Damen,101,41.876248,-87.676348
126,Van Buren & Ogden,99,41.876302,-87.671874
126,Van Buren & Paulina,17601,41.876341,-87.669624
126,Van Buren + Aberdeen,92,41.876598,-87.654381
126,Van Buren + Laflin,96,41.876437,-87.664166
126,Van Buren + Loomis,17041,41.876478,-87.662287
126,Van Buren + Morgan,17629,41.876622,-87.652339
126,Van Buren + Racine,93,41.876552,-87.656813
126,Van Buren + Throop,18315,41.876515,-87.659657
15,Jeffery & 78th Street,5300,41.753727,-87.575968
15,Jeffery & 79th Street,5299,41.751852,-87.57592
15,Jeffery & 80th Street,5298,41.750158,-87.57592
15,Jeffery & 81st Street,5297,41.748133,-87.5758775
15,Jeffery & 82nd Street,5296,41.746337,-87.575857
15,Jeffery & 83rd Street/South Chicago,5295,41.744686,-87.575781
15,Jeffery & 85th Street,5293,41.740917,-87.575713
15,Jeffery & 86th Street,5292,41.73908,-87.575713
15,Jeffery & 87th Street,15495,41.73697967,-87.575645
15,Jeffery & 88th Street,5290,41.735242,-87.575618
15,Jeffery & 89th Street,5289,41.733732,-87.575555
15,Jeffery & 90th Street,5288,41.731785,-87.575507
171,60th Street & Kenwood,17902,41.786048,-87.593325
171,60th Street & University,14020,41.7860024,-87.5975474
171,60th Street & Woodlawn,15433,41.785935,-87.59665767
171,Dorchester & 60th Street,17423,41.786327,-87.591418
171,S Hyde Park & 53rd Street,1521,41.799527,-87.583932
171,S Hyde Park & 54th Street,1520,41.79847,-87.583915
171,S Hyde Park & 55th Street,1518,41.795562,-87.583852
171,Shoreland Dorm,15919,41.796149,-87.580904
171,University & 55th Street,15816,41.794853,-87.598125
171,University & 57th Street,16036,41.79135,-87.598078
171,1111 East 60th Street ,17057,41.785898,-87.59896267
171,55th Street & Dorchester,10569,41.79557,-87.591593
171,55th Street & Hyde Park Blvd,10566,41.795307,-87.58436
171,55th Street & Kenwood,10570,41.795188,-87.593707
171,55th Street & Lake Park,10567,41.795307,-87.588097
171,55th Street & Woodlawn,10572,41.795188,-87.596393
171,5800 S Ellis,18012,41.78937,-87.601177
171,60th Street & Ellis,14019,41.785892,-87.600758
171,60th Street & University,14020,41.7860024,-87.5975474
171,Ellis & 55th Street,14033,41.794718,-87.601415
171,Ellis & 57th Street,14034,41.79123,-87.6014
171,Ellis & Midway Plaisance ,17846,41.78736,-87.601288
171,Shoreland Dorm,15919,41.796149,-87.580904
172,59th Street & Kimbark,13197,41.78786667,-87.594501
172,60th Street & Kenwood,17902,41.786048,-87.593325
172,60th Street & University,14020,41.7860024,-87.5975474
172,60th Street & Woodlawn,15433,41.785935,-87.59665767
172,Dorchester & 60th Street,17423,41.786327,-87.591418
172,E Hyde Park & Blackstone,1646,41.802406,-87.590126
172,E Hyde Park & Kenwood,1644,41.802357,-87.593109
172,E Hyde Park & Lake Park,1647,41.802433,-87.588263
172,Woodlawn & 53rd Street,14039,41.799847,-87.596634
172,Woodlawn & 55th Street,14043,41.794902,-87.596488
172,Woodlawn & 57th Street,14040,41.791732,-87.596408
172,Woodlawn & 58th Street,14041,41.78952,-87.59642
172,Woodlawn & Hyde Park Blvd,15818,41.802165,-87.596647
172,1111 East 60th Street ,17057,41.785898,-87.59896267
172,5800 S Ellis,18012,41.78937,-87.601177
172,60th Street & Ellis,14019,41.785892,-87.600758
172,60th Street & University,14020,41.7860024,-87.5975474
172,E Hyde Park & East End,1523,41.802544,-87.5858
172,E Hyde Park & Kenwood,1528,41.802547,-87.593548
172,E Hyde Park & Lake Park,1525,41.802517,-87.588303
172,East Hyde Park & Blackstone,15671,41.80252675,-87.590308
172,Ellis & 53rd Street,14886,41.799297,-87.601305
172,Ellis & 55th Street,14033,41.794718,-87.601415
172,Ellis & 57th Street,14034,41.79123,-87.6014
172,Ellis & Midway Plaisance ,17846,41.78736,-87.601288
172,Woodlawn & 53rd Street,14036,41.799595,-87.596657
172,Woodlawn & Hyde Park Blvd,15817,41.802062,-87.596678
18,16th Street & 46th Court,6735,41.858592,-87.741002
18,16th Street & 47th Court Terminal,14466,41.858353,-87.743593
18,16th Street & Albany,6750,41.859108,-87.703062
18,16th Street & Central Park,6745,41.858948,-87.7153
18,16th Street & Hamlin,15171,41.858877,-87.719623
18,16th Street & Homan,6747,41.859013,-87.710373
18,16th Street & Karlov,6740,41.858813,-87.727475
18,16th Street & Kedzie,14835,41.85906,-87.705525
18,16th Street & Keeler,6739,41.858782,-87.729892
18,16th Street & Kilbourn,6736,41.858672,-87.737282
18,16th Street & Kildare,6738,41.858742,-87.732387
18,16th Street & Kostner,6737,41.85871,-87.734818
18,16th Street & Lawndale,6744,41.858965,-87.717717
18,16th Street & Pulaski,6741,41.858845,-87.725028
18,16th Street & Spaulding,6748,41.859028,-87.707957
18,16th Street & Springfield,6742,41.858885,-87.722532
18,16th Street & St. Louis,6746,41.858988,-87.712805
18,18th Street & Ashland,6763,41.857765,-87.666345
18,18th Street & Blue Island,6765,41.857883,-87.661418
18,18th Street & Carpenter ,6769,41.858012,-87.653295
18,18th Street & Damen,14834,41.857607,-87.676072
18,18th Street & Hoyne,6758,41.85759,-87.67852
18,18th Street & Laflin,6764,41.857828,-87.663865
18,18th Street & Leavitt,6757,41.85755,-87.680983
18,18th Street & Oakley,6756,41.857518,-87.683415
18,18th Street & Paulina (Pink Line),6762,41.857742,-87.668728
18,18th Street & Peoria ,6772,41.858058,-87.648352
18,18th Street & Racine,6767,41.857972,-87.656172
18,18th Street & Sangamon,6771,41.858052,-87.64999
18,18th Street & Throop,6766,41.857917,-87.659002
18,18th Street & Western,6755,41.85728,-87.685243
18,18th Street & Wolcott,6760,41.857677,-87.673387
18,18th Street & Wood,6761,41.857693,-87.671177
18,327 W Roosevelt,313,41.86723,-87.635462
18,Halsted & 14th Place,5926,41.862215,-87.646778
18,Halsted & 16th Street,5924,41.85979433,-87.64672067
18,Halsted & Maxwell,5928,41.864655,-87.646827
18,Michigan + Roosevelt,1580,41.86792575,-87.62401025
18,Ogden & California,6676,41.861047,-87.695862
18,Ogden & Rockwell,6678,41.862858,-87.691013
18,Ogden & Sacramento,6675,41.859258,-87.701107
18,Ogden & Washtenaw,18429,41.862052,-87.693117
18,Ogden & Western,18428,41.864399,-87.686363
18,Roosevelt & Canal,312,41.867167,-87.638832
18,Roosevelt & Clark,315,41.867278,-87.630885
18,Roosevelt & Delano,17516,41.867247,-87.63214
18,Roosevelt & Halsted,14459,41.867087,-87.646428
3,King Drive + 64th Street,2232,41.778348,-87.615673
3,King Drive + 65th Street,2233,41.776353,-87.615642
3,King Drive + 66th Street,2234,41.774605,-87.615593
3,King Drive + 69th Street,2238,41.769423,-87.615387
3,King Drive + 70th Street,2239,41.767268,-87.615387
3,King Drive + 71st Street,2240,41.765488,-87.615275
3,King Drive + 72nd Street,2241,41.76359,-87.615292
3,King Drive + 73rd Street,2242,41.761745,-87.615243
3,King Drive + 74th Street,2243,41.759982,-87.615212
3,King Drive + 75th Street,2244,41.758145,-87.615148
3,King Drive + 76th Street,2245,41.75623,-87.615133
3,King Drive + 77th Street,2246,41.754513,-87.615085
3,King Drive + 78th Street,2247,41.752662,-87.615037
3,King Drive + 79th Street,17363,41.750532,-87.614973
3,King Drive + 80th Street,2249,41.749388,-87.614973
3,King Drive + 81st Street,2250,41.747123,-87.61491
3,King Drive + 82nd Street,2251,41.745367,-87.614847
22,Clark & Addison,1823,41.947427,-87.656617
22,Clark & Ainslie,14613,41.971657,-87.667807
22,Clark & Albion,1790,42.001952,-87.671988
22,Clark & Arlington,1837,41.927065,-87.64139
22,Clark & Armitage,14788,41.918633,-87.636225
22,Clark & Arthur,1791,41.999893,-87.671272
22,Clark & Balmoral,14787,41.979685,-87.668332
22,Clark & Barry/Halsted,14895,41.937738,-87.64894
22,Clark & Belden,1839,41.924022,-87.639403
22,Clark & Belmont,1828,41.940108,-87.650857
22,Clark & Berwyn,1805,41.978135,-87.668427
22,Clark & Birchwood,14091,42.018117,-87.675865
22,Clark & Bryn Mawr,14786,41.983308,-87.668777
22,Clark & Burton,1847,41.909533,-87.6316
22,Clark & Byron,1820,41.952743,-87.660893
22,Clark & Catalpa,1803,41.981853,-87.668458
22,Clark & Chase,1781,42.014087,-87.67496
22,Clark & Chestnut,1855,41.898185,-87.631488
22,Clark & Chicago,1856,41.896968,-87.63144
22,Clark & Cornelia,1824,41.94571,-87.655218
22,Clark & Cullom,1815,41.959943,-87.665297
22,Clark & Delaware,1854,41.899457,-87.63152
22,Clark & Deming,1836,41.928488,-87.642518
22,Clark & Devon,1792,41.99836,-87.670795
22,Clark & Dickens,1841,41.92019,-87.637417
22,Clark & Diversey,18173,41.932563,-87.644925
22,Clark & Division (Red Line),1850,41.904208,-87.631568
22,Clark & Drummond,1834,41.930781,-87.644005
22,Clark & Edgewater,1799,41.986145,-87.669413
22,Clark & Elm,1851,41.903327,-87.63152
22,Clark & Elmdale/Peterson,15258,41.990517,-87.67016
22,Clark & Foster,1806,41.976387,-87.66849
22,Clark & Fullerton,1838,41.925603,-87.640738
22,Clark & Glenlake,1795,41.993067,-87.670255
22,Clark & Goethe,1849,41.905925,-87.631488
22,Clark & Grace,14432,41.950803,-87.659463
22,Clark & Grand,1859,41.891843,-87.631187
22,Clark & Granville,1794,41.99472,-87.670303
22,Clark & Greenleaf,1784,42.010423,-87.674292
22,Clark & Harrison,15895,41.874065,-87.631027
22,Clark & Howard,14056,42.01908,-87.6762514
22,Clark & Huron,18255,41.894761,-87.631208
22,Clark & Irving Park,1818,41.954532,-87.66234
22,Clark & Kinzie,1861,41.88945,-87.631107
22,Clark & Lake,1864,41.88538633,-87.63110633
22,Clark & Lawrence,14431,41.968478,-87.667442
22,Clark & Leland,1811,41.967152,-87.667108
22,Clark & Lunt,1785,42.009343,-87.674085
22,Clark & Madison & Monroe,15903,41.881267,-87.630898
22,Clark & Maple,1852,41.902078,-87.631615
22,Clark & Menomonee,1409,41.914962,-87.633952
22,Clark & Montrose,1814,41.961787,-87.666012
22,Clark & Morse,1786,42.007983,-87.673783
22,Clark & North Ave,1846,41.911298,-87.631742
22,Clark & North Shore,17638,42.003247,-87.672448
22,Clark & Oak,1853,41.900768,-87.6316
22,Clark & Orchard,17751,41.934988,-87.646572
22,Clark & Pratt,14430,42.005027,-87.67302
22,Clark & Randolph,1865,41.884142,-87.63109
22,Clark & Ridge,17155,41.989492,-87.670128
22,Clark & Rogers,14057,42.016217,-87.67531
22,Clark & Roscoe,1826,41.94377,-87.653662
22,Clark & Rosemont,1793,41.996628,-87.670398
22,Clark & Schiller,1848,41.907943,-87.631568
22,Clark & School/Aldine,1827,41.941975,-87.652198
22,Clark & Southport,14439,41.957018,-87.66396
22,Clark & Sunnyside,1813,41.963584,-87.666421
22,Clark & Thorndale,17156,41.988292,-87.669953
22,Clark & Touhy,14429,42.012378,-87.674642
22,Clark & Van Buren,1871,41.87659367,-87.63067333
22,Clark & W. Lasalle Drive,1845,41.913245,-87.632855
22,Clark & Waveland,1822,41.949183,-87.658
22,Clark & Webster,1840,41.922233,-87.638307
22,Clark & Wellington,1830,41.936587,-87.64786
22,Clark & Wilson,15519,41.965027,-87.6667465
22,Clark & Winnemac,14790,41.973247,-87.668062
22,Clark & Wisconsin,1843,41.916725,-87.635065
22,Paulina & Howard Terminal,14096,42.01892,-87.673292
24,4800 S Wentworth,6471,41.807342,-87.63082067
24,4901 S Wentworth,6470,41.806195,-87.630788
24,4949 S Wentworth,6469,41.80504233,-87.63076767
24,5000 S Wentworth,6468,41.80362567,-87.630725
24,5400 S Wentworth,6464,41.796262,-87.630503
24,5556 S Wentworth,6461,41.792335,-87.630423
24,6800 S Wentworth,6449,41.770663,-87.629787
24,79th Street & Princeton,2645,41.750867,-87.631853
24,79th Street & Vincennes,2646,41.750833,-87.633952
24,79th Street & Wentworth,15209,41.750904,-87.62995075
24,83rd Street & Holland,17669,41.74365,-87.632298
24,8401 S Holland,18415,41.74121,-87.631885
24,8501 S Holland,17667,41.739422,-87.631822
24,87th Street & Aberdeen,9397,41.735902,-87.651118
24,87th Street & Halsted,14506,41.735942,-87.64306
24,87th Street & Morgan,15789,41.735933,-87.648305
24,87th Street & Normal,9403,41.736045,-87.6364
24,87th Street & Racine,14778,41.7358895,-87.6528665
24,87th Street & Union,9401,41.73602,-87.641295
24,87th Street & Vincennes,9399,41.73598,-87.645363
24,87th Street & Wallace,9402,41.736045,-87.638832
24,Clark & 15th Street,6286,41.861603,-87.6302
24,Clark & 16th/17th,17892,41.859608,-87.630185
24,Clark & 18th Street,6283,41.857463,-87.630185
24,Clark & Archer,5972,41.855667,-87.63009
24,Clark & Cermak,6489,41.8531,-87.63009
49,Western & Grace,17608,41.950065,-87.688455
49,Western & Grand,8228,41.890659,-87.686825
49,Western & Harrison,14769,41.873755,-87.686325
49,Western & Hirsch,18313,41.906479,-87.68719
49,Western & Hubbard,15344,41.889173,-87.68677
49,Western & Huron,8226,41.893663,-87.686897
49,Western & Iowa,8224,41.89716,-87.68696
49,Western & Irving Park,14964,41.9537645,-87.6885575
49,Western & Jackson,18298,41.877246,-87.686446
49,Western & Lake,8231,41.884348,-87.686595
49,Western & Lawrence,14591,41.96828375,-87.689005
